"transaction_id","session_id","date","user_id","product_id","quantity","revenue"
"XlTKKMFqeVCi","zM9ueT49Ee",2023-02-07,17077,"01-LB",4,220
"RnNnxpLppTyo","juNIARv9zH",2023-02-07,3094,"01-MB",3,90
"w9eLPU530Frp","jAWdIo0Kqq",2023-02-07,13312,"01-SB",2,30
"TBwB3gzXcAGA","TBi1LIJDY2",2023-02-07,21254824,"02-DBC",2,20
"FL5viM5VElQs","xjj3KQsW7Z",2023-02-08,8815,"02-CBC",2,15
"yQfammzYIw3E","dwJA6YiSzD",2023-02-08,16021,"01-MB",2,60
"P4uHs0488exH","zf4QQMmdlc",2023-02-08,4090,"02-CBC",5,37.5
"BbjnQPqhaxqN","VggR0PSVLn",2023-02-08,9294,"01-MB",5,150
"7HCy3FDZUXeY","LMbBO0p6yN",2023-02-08,9767,"01-LB",1,55
"NHhJrM22lpzz","78GHttaChO",2023-02-08,17229,"01-LB",4,220
"6BzkZyjqpgLn","2LIrZ2zoog",2023-02-08,3399,"01-LB",3,165
"3MwDtGx2XZih","WjzVb3kxnw",2023-02-08,16545,"02-DBC",4,40
"GJWphwbDUXDw","BVsOYm1vb1",2023-02-08,99564983,"01-LB",1,55
"Ueh4NIytXrJB","bGiqsR35YY",2023-02-08,67816459,"02-DBC",4,40
"zmovVlBcwy5B","LW1XJr4h4b",2023-02-08,21948357,"02-CBC",2,15
"mbZmbVIWzXZR","t1SyuJtPgf",2023-02-08,63143098,"01-MB",2,60
"LlztCnYDuA7J","Hj46Bo3c1w",2023-02-09,18339,"01-MB",5,150
"jMxaS5NxFN5t","GMfFw678uJ",2023-02-09,9990,"01-SB",3,45
"IGJVrs6E64gG","uPN3aUvlE0",2023-02-09,17252,"02-CBC",2,15
"2teb5zEcptNP","BD4eQ2DmKI",2023-02-09,14746,"01-SB",3,45
"mBd2O9cnX3cC","T7PQjMBNhF",2023-02-09,6206,"01-LB",2,110
"0cS6QUacBeZB","tbvUmYbstd",2023-02-09,81709737,"02-CBC",1,7.5
"OBKdiXq4I2jE","k3WXutmrAy",2023-02-10,7890,"02-CBC",3,22.5
"k2sNOFHUXtdt","ISFAXNiatR",2023-02-10,4592,"01-LB",5,275
"UTxMJlUHiz0Q","rSWVYq0lru",2023-02-10,10533,"01-MB",3,90
"6foTsVMxN80b","1JERNj5Zbf",2023-02-10,4656,"01-LB",4,220
"4cUB7DxgSO9I","xpTOncmUgo",2023-02-10,9400,"01-MB",3,90
"VYcqBfnhLTU6","XANmFIeoO0",2023-02-10,10567,"01-LB",3,165
"pSa9tQmX5KAg","h1DjIrZ8fd",2023-02-10,13836,"02-CBC",2,15
"x5cGQPgXyGvN","ch4dWcqoTo",2023-02-10,15592,"01-MB",1,30
"6JMallRLgz2d","PBPsOrh7pW",2023-02-10,1412,"01-LB",4,220
"spLEOQbGecFP","b9u0ZAEFQk",2023-02-10,55092257,"01-SB",1,15
"6f5NBOdh4KWe","tzQZvBkQz7",2023-02-10,66493800,"01-SB",1,15
"3RqhIfEug13P","Jtl8DnlrzT",2023-02-10,48227526,"01-LB",2,110
"eFa7XiI6ENAn","taTPd5kZwp",2023-02-10,25142348,"02-DBC",3,30
"B0siVrbgBWTo","xO2VMr7vQT",2023-02-10,52549982,"01-SB",1,15
"Q7sP0t44bw0e","LCDqiECJtk",2023-02-11,6631,"01-SB",4,60
"c92bOQTrJ3ld","9uPVKoHigs",2023-02-11,10506,"01-SB",4,60
"tsmRwup24WKB","2Ce49ATqLV",2023-02-11,18796,"01-MB",4,120
"wpC36Im9lxUS","LHKk3OCRvz",2023-02-11,18123,"02-DBC",5,50
"jKToRqtdfZzm","DlPEHV8av5",2023-02-11,19879,"01-SB",3,45
"PZsZj1lJLiE4","yMA0d27Ld2",2023-02-12,3502,"01-SB",1,15
"5yLyyJ8GTzRa","hcml7lyIiW",2023-02-12,13543,"01-MB",2,60
"526tsj76G918","HLrTUGrFSB",2023-02-12,8303,"01-LB",2,110
"yehPMMBryQjw","BOfkhywOhE",2023-02-12,19928,"01-MB",3,90
"QY3mVuJapqyj","S23W6C9Sbo",2023-02-12,8123,"02-DBC",3,30
"Nl1yMYJuh98z","mKgtM4adrQ",2023-02-12,1148,"01-MB",4,120
"2cih32RHhfBX","oUi0guaeSk",2023-02-12,14596,"01-SB",5,75
"bummlTMHDm1o","uzQkj1ssmW",2023-02-13,8916,"01-MB",2,60
"JT7UuwwC6Ai7","TSUXirjYxW",2023-02-13,9711,"01-LB",2,110
"5P0xpCEqOD3d","n68n7UgxqM",2023-02-13,1214,"01-MB",3,90
"m8xjzZ7M0Fsz","HOPOOG8Kk3",2023-02-13,1619,"01-MB",5,150
"YdjQAtLqqeBg","syS685LzJA",2023-02-13,3537,"01-MB",4,120
"8Gexuly5u2FK","miNUNHSMDn",2023-02-13,1988,"01-LB",3,165
"9Gsv4Z810HEO","kj5KHzhQBl",2023-02-13,1154,"02-CBC",1,7.5
"C2w7t0llhOlz","AaIux5essg",2023-02-13,9322,"01-LB",3,165
"kkUSNwlcBMcU","sF7m6URqeI",2023-02-14,4950,"02-CBC",4,30
"RKXNQCkSj0Xg","UDinhrRejL",2023-02-14,7492,"02-DBC",4,40
"WFmKdHg9jFie","uKWrVHB1a7",2023-02-14,19865,"02-DBC",3,30
"BR4wKslPqFjZ","FcEjhIDMHZ",2023-02-14,16520,"02-CBC",5,37.5
"KRRn4clINk0x","72bsCCtyfX",2023-02-14,324,"01-SB",1,15
"RZkeaubxX9jt","ETZU8D1KBA",2023-02-14,2582,"01-MB",3,90
"81Mn02nq52Fb","5T04OuuFnO",2023-02-14,16122,"02-CBC",1,7.5
"0LLvf1ZTxaW2","QpjMnwSQDs",2023-02-14,11411,"01-LB",2,110
"Y4JabS6qGZJV","SsPCjoBXpI",2023-02-14,8326,"02-DBC",3,30
"e9bSfxcUvSKx","SNzLnizI2W",2023-02-15,6597,"02-CBC",3,22.5
"96frDRBIcFpl","H5PTfUQYgL",2023-02-15,4466,"01-LB",3,165
"VG6S11tW2wQ0","ybNHvfeo0I",2023-02-15,17981,"02-CBC",3,22.5
"hKXsghlTlJGX","iGclQhZR90",2023-02-15,10115,"01-SB",4,60
"ZZPEySIydYKO","Xi4MvwM4b2",2023-02-16,5738,"01-LB",2,110
"A8lOOuKSnNJN","dg5fhA4Pmf",2023-02-16,1736,"02-DBC",3,30
"onhjNO5FRq9V","0FFaL3XnBP",2023-02-16,731,"01-SB",3,45
"Nr8gMDXGRoQs","Kpxlh3kqhT",2023-02-16,3395,"01-SB",5,75
"XWT761JEIHGP","tfNrb0YZwU",2023-02-16,13452,"01-SB",5,75
"50kI1YvdKOeR","0wM3e0sOPs",2023-02-16,15428,"01-LB",2,110
"EPFy1XCUfSez","va9hhlLtqd",2023-02-17,10932,"01-SB",4,60
"3IRZK6ptWA0u","ISZ78dMFt1",2023-02-17,10626,"01-MB",5,150
"coyTYq4jq3Qt","ZwraaeGQOO",2023-02-17,6198,"01-SB",4,60
"9pSC5AeCRc0f","WcUJ3MZeuJ",2023-02-17,11077,"02-DBC",2,20
"M8IQB7HltcVI","ZLJa67imex",2023-02-17,19282,"02-CBC",5,37.5
"wabdzmVRbXRv","9KcYwglajB",2023-02-17,3246,"01-MB",1,30
"523VEbGZ2qK3","9xbVu6X2kH",2023-02-17,18091,"02-DBC",5,50
"87OXkKBnv1Gs","SZOOrVy3i9",2023-02-17,13600,"01-MB",4,120
"CwTt6GrPBlUY","o5v0HCZXdW",2023-02-17,3766,"02-DBC",2,20
"n4QsknGZDH5C","RpkfHJHTiX",2023-02-18,10716,"01-SB",2,30
"7os6ZMlqhjEz","luuPLkzyiW",2023-02-18,3276,"01-LB",4,220
"P9z8wSU0A29Y","EKbEgecmEC",2023-02-18,8401,"01-MB",3,90
"kukeRoMafX16","gw2Ii5V7Re",2023-02-18,19115,"01-MB",4,120
"hXt0WvvI2vTR","aJoFnmMEWy",2023-02-18,288,"01-SB",1,15
"lJhUat3sNfGq","abR2Rw0VIL",2023-02-18,18868,"02-CBC",1,7.5
"EauyLKlC9rWD","kyT10bYdq4",2023-02-18,16626,"01-MB",3,90
"F63j7PMgGVGw","MEJdnYn8ci",2023-02-18,9112,"01-MB",2,60
"z0dKNYJs7nHT","tiy9uyTeyk",2023-02-18,11719,"02-CBC",2,15
"n97cpTozbOSs","gRvPYKaJHi",2023-02-18,10771,"02-CBC",4,30
"sKj25MZpsFWN","CL4pU0gbns",2023-02-18,7974,"01-MB",3,90
"1n6qxAdDQP9E","7UdFcQqGwf",2023-02-18,9458,"02-CBC",1,7.5
"d0Bqi3rht97I","VRXISxvaR8",2023-02-19,18964,"01-LB",5,275
"kyzFjvIDyi1W","8Abef9HQUL",2023-02-19,713,"02-CBC",5,37.5
"ltSDBLKRnIh5","pto9RiwhDu",2023-02-19,1101,"02-CBC",4,30
"bICat9UaK57f","lnIA8Vx5Y7",2023-02-19,17695,"02-DBC",4,40
"isHFW6jxDC41","OMWsMizEdP",2023-02-19,10245,"01-MB",3,90
"F3aa9B3CJ0Ee","rM0TzVCSFF",2023-02-19,19330,"01-SB",4,60
"vtQCMT7ESovZ","7XnrUwHwjd",2023-02-19,4263,"01-SB",2,30
"dbxblM3Asc1x","KZdxXORfQi",2023-02-19,9739,"01-SB",2,30
"iBZps2A0XstM","kSFBEy70iR",2023-02-19,5822,"01-LB",4,220
"PpPunGoibo15","NFep3nkrUS",2023-02-20,10921,"01-SB",3,45
"naHnyZTzIiws","78N5z2RrMw",2023-02-20,5109,"02-CBC",1,7.5
"9AnNUYa1mEwh","8efsS6gTbQ",2023-02-20,7458,"01-SB",2,30
"guCoAZDgdoGB","cZkh6R0s4o",2023-02-20,11100,"01-LB",1,55
"cljI1plBsd0q","2zsFgYlaO0",2023-02-20,6947,"01-LB",5,275
"ucAQBTaNYyzu","bFxhBtY5V7",2023-02-20,896,"02-DBC",3,30
"HDBNzPFE2S5K","JgGH0ZoNsU",2023-02-20,16277,"01-LB",5,275
"VbwWIityHO8Y","R5xGyTMRfy",2023-02-20,14949,"01-SB",2,30
"LmuYhWwttbx9","UW7GAVPQd4",2023-02-21,992,"01-MB",4,120
"voBegTVnwPuE","LKRweNizyB",2023-02-21,13242,"02-DBC",3,30
"eIKty8VwuJZ0","9hhdMmPO9m",2023-02-21,12856,"01-SB",4,60
"k7nx4e8jjOi9","d2fxm5TaaB",2023-02-21,10155,"01-LB",5,275
"JG64ttcMUeXf","EEyrjKQFLU",2023-02-21,1750,"01-LB",5,275
"M2DGaIvbabHT","TWR4sMbzs9",2023-02-21,2432,"02-DBC",1,10
"ckCvC8QCZwy0","udeYNZ1gLh",2023-02-21,12444,"02-DBC",1,10
"AzP7KXgpSu5y","r2yU5oznTw",2023-02-21,10784,"01-MB",2,60
"MbEv4cRvePF0","WHOozSvFnH",2023-02-21,15408,"01-LB",4,220
"z4azCDkApXnr","PXek1uXxXM",2023-02-21,3438,"02-DBC",4,40
"pgiFHcPxPu3U","zXbbcnlYhE",2023-02-22,86,"01-LB",4,220
"mnDWMOmvt1no","tWfAq4pwBT",2023-02-22,10103,"01-MB",1,30
"LcCTqrd4eate","qYR2Ih91AB",2023-02-22,10675,"01-LB",5,275
"jyCrMUVI2a3w","f5uCNv2ZRQ",2023-02-22,3748,"02-CBC",1,7.5
"j7adYeBaiSt8","oXBMtpa1ZJ",2023-02-22,9671,"01-MB",1,30
"Yb0tCBLmFSox","8R8w8yAtFa",2023-02-22,8112,"01-LB",2,110
"9uOa8asaSDiL","kzwGe6Oi70",2023-02-22,1188,"02-DBC",4,40
"kFEWM4k4EF9R","N8Xt7bOMOa",2023-02-23,3882,"02-CBC",3,22.5
"gPpBeGgQT5m8","jVjHNABDTY",2023-02-23,7616,"01-LB",4,220
"JVHi0nec6J6o","3TSOzB6JuX",2023-02-23,4586,"02-CBC",4,30
"86SjwfCntbCB","XhNOUPJ4el",2023-02-23,18881,"01-MB",4,120
"ARXblINjqWbU","9JPfTo9jVi",2023-02-23,100,"02-DBC",3,30
"F6PfOQKF3b90","rABfsgjf4U",2023-02-23,10568,"02-DBC",2,20
"OKCRTw8JFq3V","1h0BH5ccR8",2023-02-23,384,"02-CBC",3,22.5
"DoaFTb6PFgXg","9zCmXgx9K2",2023-02-24,2836,"01-SB",1,15
"n3es5LEVgVaQ","27HS8I5022",2023-02-24,14667,"01-MB",4,120
"8nDD5lV8CBYm","GI1DbXaXiR",2023-02-24,10483,"01-LB",1,55
"caDPaYwjb2e3","mLHqCdkAIx",2023-02-24,2803,"02-DBC",5,50
"rTZUK1t2uqnL","KYmxrtzCla",2023-02-24,18022,"02-DBC",5,50
"F0PDgJGuPac0","hqjL2tWfwe",2023-02-24,12031,"01-SB",1,15
"3sP2CS8rkxF1","pVd783oAW6",2023-02-24,2573,"01-MB",5,150
"oVr6Y7tXbxXo","7VTAE82ung",2023-02-24,14417,"01-LB",3,165
"aArGNKPiAgkC","qGXyMK8Wek",2023-02-24,338,"01-MB",5,150
"OeZnwQaOgHxI","n5UcJIMhkL",2023-02-24,19970,"02-DBC",3,30
"sIHRa7lnZkKo","EnDNXGJrR7",2023-02-25,13772,"02-DBC",4,40
"ZtxaA1Npa0py","doZ3zBRQRl",2023-02-25,5961,"01-LB",2,110
"3gwWuOXZ9hWd","xxFBmlA9n0",2023-02-25,4230,"02-DBC",3,30
"QAGo41pNQmb9","10BuX9czEj",2023-02-25,7028,"02-DBC",2,20
"lcnYzSy8EMvh","tzTchDlP1Z",2023-02-25,7219,"02-CBC",5,37.5
"HIebdtvx7ATG","Isn5ShYHKL",2023-02-25,2616,"01-LB",2,110
"WNp6uaXne28M","Asrt4iCXCc",2023-02-25,17475,"02-CBC",3,22.5
"D7zQk7kk7zte","7MssIRt4wQ",2023-02-25,3189,"02-DBC",3,30
"EhSGnIm7kgYV","HKfvocvTgj",2023-02-25,5866,"02-CBC",1,7.5
"FmYKQfQ3hNx9","LVoWt3YRIC",2023-02-25,15065,"02-CBC",3,22.5
"BLAplYwYv5BT","p6DRYg8Aou",2023-02-26,15016,"01-MB",4,120
"QMOuXmx83z9w","PQxvflJddo",2023-02-26,941,"01-MB",4,120
"OYHcvdBlTDqf","fAKl6OU7v6",2023-02-26,13047,"01-LB",4,220
"P6K5uUb4YUp1","X4bw3Kd4Ge",2023-02-26,7118,"01-MB",3,90
"5pkjvAj4DQKu","BnnbgdVSyP",2023-02-27,4771,"01-LB",5,275
"jfOt848h7v9O","ZsaOpQ5S5n",2023-02-27,12577,"01-SB",3,45
"fSVueawi7IES","k4zS5nBgAT",2023-02-27,12582,"02-DBC",5,50
"b4SYoRe3jRGB","m4RKDWyv2D",2023-02-27,1573,"01-LB",3,165
"P6IWqy1CZswf","7RObvYZO2l",2023-02-27,18552,"02-DBC",2,20
"osR2v9vlfhte","RhP3MDU4u6",2023-02-27,10142,"02-DBC",1,10
"upY1RNW9qIly","dIO51Rmr7P",2023-02-28,16032,"02-CBC",1,7.5
"OGI3LuJAqfnM","uGbID3Hl9f",2023-02-28,15313,"02-CBC",4,30
"l32GEVz7Pmwy","Osx3PwGIzM",2023-02-28,8783,"01-SB",4,60
"bWx21Vdw8wcZ","zAcH1i6418",2023-02-28,14351,"02-CBC",2,15
"aiCL0q2hoqBo","wJsW0rZLIt",2023-02-28,12718,"02-CBC",5,37.5
"G1CNzJ3HI2nv","29ULHLmrY9",2023-02-28,12748,"01-SB",1,15
"AG8595HgQ21p","NfgMZbGhIi",2023-02-28,17558,"02-DBC",2,20
"FTEkqdFW60Im","lHhFw5Yj7p",2023-03-01,276,"01-SB",1,15
"d73RIx264gps","ekGEY5wHyJ",2023-03-01,18966,"01-LB",1,55
"Kbe6m85NpTLh","fF2Htrvtwc",2023-03-01,5428,"02-DBC",2,20
"nQI5DfnBUHO2","XIUYAI1yh0",2023-03-01,14587,"01-LB",4,220
"tSy1KNAYyYEz","xsRQoyNok6",2023-03-01,14942,"01-MB",5,150
"sC7WzYuV4Y03","i1erm68OpM",2023-03-01,16335,"01-MB",2,60
"mnPjfJrQbAa7","tk7bCvW1fB",2023-03-01,18104,"01-MB",5,150
"yL93vV2vw7w7","efcVCMLPCb",2023-03-01,12778,"01-SB",3,45
"kVJCwug1DjEa","MhDPSvkiRU",2023-03-01,2471,"01-LB",2,110
"VVJDnUVtdvfe","7LR472OQPw",2023-03-01,32301538,"01-LB",3,165
"C2r33pik1MaU","VMSNhwQsur",2023-03-01,97112114,"02-CBC",4,30
"N46IFiCXzSgl","GWEuRKmEiK",2023-03-01,43909077,"02-CBC",3,22.5
"GpWUNA64YGQh","X1hpT9AEF2",2023-03-01,88859063,"01-LB",3,165
"Nob9JWSitHK4","aYb3aiiiuy",2023-03-01,98222402,"01-MB",3,90
"I45zuwygI7lI","Ufr7frYGN4",2023-03-02,4036,"02-DBC",4,40
"axG0ScdwlX5T","uqa2bAhpJ7",2023-03-02,13491,"02-CBC",4,30
"X9ytXXFjcVLV","dVkmcNYYed",2023-03-02,10613,"01-SB",4,60
"bEgGlgbb47Fp","AzuWQymG5I",2023-03-02,3479,"02-DBC",2,20
"1imxc8yi8F2W","9CmNvNIvAQ",2023-03-02,98881053,"01-SB",5,75
"qcFmnF9uqIiI","IoamWFjame",2023-03-03,7301,"02-CBC",3,22.5
"xN8YTk3LpbJY","fFV5rbAilK",2023-03-03,10442,"02-DBC",5,50
"Izsz8nGzPXhU","u6Deqari0Z",2023-03-03,4126,"01-SB",3,45
"daOXwA5F3UBB","VfE8YJX08C",2023-03-03,4322,"01-SB",2,30
"IOkRBr0dpoGK","8BjkW5R2NB",2023-03-04,10149,"01-MB",5,150
"Zm2EqwHeaemf","1FzgX7Pezq",2023-03-04,10329,"01-LB",1,55
"KjqpfP3bciP4","yP5Wt8zSao",2023-03-04,15587,"02-CBC",2,15
"eWLaHPZGJQnl","27bU3vKdHO",2023-03-04,9729,"02-DBC",4,40
"bBxQPinpdvtI","vysGHwBFjh",2023-03-04,1416,"01-LB",2,110
"gT1kA8jHH6Oe","GqMWGIaOsb",2023-03-04,7787,"02-CBC",4,30
"fmP1hBEKSLW7","AcePqPBnkG",2023-03-04,12603,"02-CBC",3,22.5
"WNL0JNHxuKVl","C0G2LxJ8Ur",2023-03-04,19829,"01-LB",1,55
"sLzuqNLZuL0m","W22ypC0kwi",2023-03-04,37239682,"01-SB",3,45
"hS7LMw1TrQdh","oNWOaVMhtA",2023-03-04,21878297,"01-SB",3,45
"Mip4Ab1LmTh6","cFUuU3hy1y",2023-03-04,90697967,"01-MB",2,60
"2Gwz3bP5bVdY","uRZjXNECp9",2023-03-05,8507,"01-LB",2,110
"KsWv7Uw90Gmu","lof0CWHWLh",2023-03-05,11292,"01-LB",5,275
"AdyC3RJIWDjm","jXJkgNMRh0",2023-03-05,9388,"01-SB",3,45
"lqbKPGrk5sVp","ArPRnLkzWW",2023-03-05,9192,"01-MB",3,90
"uJsx3f12YORB","HZOLsBsNBR",2023-03-05,47328404,"01-SB",3,45
"EkcecllXOwZA","x9gYKOufuG",2023-03-05,70540867,"02-CBC",5,37.5
"9sPlNt2H3KJP","F1IetmianL",2023-03-05,21017389,"02-CBC",2,15
"8jW2LgQFpdyk","xabjOYpRDA",2023-03-06,2764,"02-CBC",4,30
"cGU4zbl71DHU","iebhMJGnNM",2023-03-06,11549,"02-CBC",4,30
"CRy5piZdV71b","fu21NyUtv9",2023-03-06,89901868,"01-SB",1,15
"rMRM1fvmS1LJ","l9Rmb4mBRC",2023-03-06,48112230,"01-SB",4,60
"ejcYzisxBCkC","3Si3mM8qdd",2023-03-07,10011,"01-SB",2,30
"Zema6TzmPO4J","I4AG44g8j8",2023-03-07,7126,"01-LB",2,110
"dnYKSXNrMpZC","SSaVA80Oj9",2023-03-07,15027,"01-MB",4,120
"Sfxqwur5o812","mbLd74xWuf",2023-03-07,5760,"01-MB",4,120
"Y9O9locSwLiY","Dzn7WrIe1y",2023-03-07,17181,"02-CBC",4,30
"ivvSrOM03uh4","sUgPl135Sz",2023-03-07,39001290,"02-CBC",2,15
"oGCql8oGGSTj","ioe9fSeoGA",2023-03-07,41320759,"02-CBC",2,15
"guACbtYVPdzC","qQYtYDlmeS",2023-03-07,87919608,"01-SB",4,60
"QOsS7eLkujTe","zdsTZ4KwmK",2023-03-07,88899643,"02-DBC",4,40
"WF1FWtUoczvk","zFCrMZPDc6",2023-03-07,78515152,"01-LB",2,110
"FnU4RTF5sPtD","DU8sssl2CM",2023-03-08,13996,"02-DBC",3,30
"uZsjG4SBRwrq","79X6laUuVi",2023-03-08,12995,"02-CBC",5,37.5
"FCLzCz7t3LnD","mm5xrEgfih",2023-03-08,17020,"02-DBC",1,10
"YDY7UOlguxWx","7cCxhk8Cmk",2023-03-08,13241,"01-MB",3,90
"Wk0xiKokCqqW","VOTGbrIHjh",2023-03-08,17595,"01-SB",2,30
"wSKfL7JehxOE","HvQWoDbM1o",2023-03-08,16151,"01-LB",3,165
"ZdrttuDjt4ab","NGW5AWWAFu",2023-03-08,17442,"01-MB",4,120
"zB8xyMNkwPek","lLrbt8f9LJ",2023-03-08,18850,"02-DBC",5,50
"p7rXDcXf5njj","ulUf34G9IX",2023-03-08,8407,"01-LB",5,275
"GIBllOrTjgLs","sSJCuNlYJz",2023-03-08,13541,"01-MB",2,60
"Ydko02h8pGPC","wrpU7tz92P",2023-03-08,76192711,"01-SB",1,15
"5EPM74rJGxwz","ikSE6pjf2S",2023-03-08,66076932,"01-LB",3,165
"GaY8p2HlD0FV","AFwJmfjVPq",2023-03-09,97646701,"02-CBC",4,30
"RKSBu0FUg62y","EBrgt2019P",2023-03-10,10564,"01-MB",4,120
"EDvFKuFtfs7u","21ug2kAsoG",2023-03-10,16764,"02-CBC",1,7.5
"CeNdybVO5vJF","fdiAf8szlR",2023-03-10,15592,"01-LB",2,110
"4kGIDqWjabYd","v7suebLlXN",2023-03-10,16379,"01-SB",4,60
"mvlORlNw4Ksp","prDkHM0t4U",2023-03-10,2501,"02-CBC",2,15
"Hhmq3CKmMvqo","cW6IUC73YS",2023-03-10,3617,"01-LB",1,55
"tM42Vperk6pt","4fK7SEcC24",2023-03-10,3132,"01-MB",1,30
"dgmqgIVQFBE6","EzJfYorFty",2023-03-10,9197,"01-MB",3,90
"2s6sMIBH5ndw","UaiN2QYTR0",2023-03-10,20462496,"02-CBC",2,15
"EPWiq5B7fmeq","LLw2aJEj3H",2023-03-10,79654442,"02-CBC",4,30
"g0X7Nw5MZ9K5","zTi6wPBcZL",2023-03-11,308,"01-SB",1,15
"n2sQBZhaoiR9","G1i9bsWxBy",2023-03-11,3151,"01-MB",2,60
"lH8HWf2plvN0","qN2pga6r6D",2023-03-11,16531,"02-CBC",2,15
"o8a8c2NzHvhL","rSukPaSJ1q",2023-03-11,7055,"02-CBC",2,15
"oFEjccnOKXyK","bZqmx16rDf",2023-03-11,16060,"02-DBC",1,10
"z5qPbiEOdN0S","Bzi91cPzIV",2023-03-11,11532,"02-DBC",4,40
"R3OdfqldVBUe","8dhExRqnsf",2023-03-11,16063,"01-MB",3,90
"SFFnN3YLy86G","dYJ0bBi46j",2023-03-11,6675,"01-LB",2,110
"p2IDbNzlTWdj","K098v0Sn27",2023-03-12,8841,"01-MB",3,90
"wat07Dd7CVaF","0SYpFUtVvX",2023-03-12,4367,"01-SB",1,15
"o2VlrvXR48dK","ppuS1nGQxF",2023-03-12,14983,"02-DBC",1,10
"M9NZW8gIKhxy","zdpBTEGnsZ",2023-03-12,10210,"02-CBC",2,15
"7ETfwpsnd9I4","TBoIIF2qFM",2023-03-12,5100,"02-CBC",2,15
"vr6Ly8Ti7MxD","OUOg67tTc9",2023-03-12,13068,"02-CBC",4,30
"IOGoiHFgbGYu","7utAax3sin",2023-03-12,3562,"01-SB",3,45
"VQJHw0GzBNAl","XpLSJp3102",2023-03-12,5614,"01-LB",2,110
"ReyDSGCiWyOV","ssI4RwDZx8",2023-03-12,18428,"02-CBC",2,15
"iPqvRJI7IRQY","odXmqlOr4x",2023-03-13,15838,"02-DBC",2,20
"vfwiTGZ2dPgu","XJr3yK3EW2",2023-03-13,18966,"02-DBC",5,50
"RuO0spMjYLeQ","j820YR1j2c",2023-03-13,12251,"01-LB",1,55
"736QGcTqAftW","2d8ZEEpXpe",2023-03-13,11688,"02-CBC",2,15
"GprB46Dxww4t","fEwEBSoSnQ",2023-03-13,11424,"01-LB",4,220
"iO445Bt4lQmy","dC9NTCTTjz",2023-03-13,13207,"02-DBC",3,30
"HlufolPmbf3p","t44XVKFwg8",2023-03-14,8861,"02-CBC",1,7.5
"L5gzPUOKGL1X","oW8JCQeHgR",2023-03-14,10480,"01-SB",2,30
"oSwKgXMqX49I","ofhPGglP2W",2023-03-14,9981,"02-DBC",3,30
"ZsosmhuEsJCt","Qr7oI2rRWj",2023-03-14,6529,"01-MB",2,60
"rgOKTIljtpdw","oipvhhbugo",2023-03-14,33,"01-MB",5,150
"Cq8hlsz0zNLS","XHNfpirLN7",2023-03-14,902,"02-CBC",5,37.5
"yFat57WmMaje","lhjiFWkT38",2023-03-14,222,"01-SB",4,60
"f7BT2aAYPnLx","Y3uaN9PVzS",2023-03-14,7858,"01-LB",3,165
"Q7L8utttMFjD","smcc0ExdLB",2023-03-14,8906,"02-DBC",5,50
"u9EatW65UNEm","X6pARt1gGz",2023-03-14,9167,"01-MB",5,150
"bAYrYCZmRFBI","hnSo52krmP",2023-03-15,10045,"01-LB",3,165
"vUEcY3wU7eyH","iepipsbKvN",2023-03-15,14106,"01-LB",1,55
"iMpfgLtp0liL","QayTwXhtvq",2023-03-15,2726,"02-CBC",3,22.5
"dU3Vdb1BbRBd","4juFa9PKPS",2023-03-15,3723,"01-MB",1,30
"ZbMXt40t7IBr","tZMa4g6Sta",2023-03-15,8460,"02-DBC",1,10
"HcDHbRTDVhGU","D9u4geuvG6",2023-03-15,5310,"02-CBC",5,37.5
"7heWqCwbxwpM","E7gWt6lvjO",2023-03-15,7788,"01-LB",2,110
"AcZObAi6JcYH","BDxfUPgfVr",2023-03-15,8440,"01-SB",3,45
"qI4uzdIQpjlq","94KSfg4cGG",2023-03-15,19670,"02-CBC",4,30
"heFegk2LS41g","21l2qfQmL2",2023-03-15,7943,"02-CBC",5,37.5
"1Dd6EPFKfGrc","SKFgxuXGan",2023-03-15,15216,"01-LB",3,165
"okLIAshyrMTu","7V7SvE7UKc",2023-03-16,12966,"02-CBC",3,22.5
"iOUPRpfs2JUG","k0ReANXFUR",2023-03-16,5969,"01-MB",1,30
"t2q1Vs8KMTJI","pAW7qPhJ1o",2023-03-16,18896,"02-CBC",1,7.5
"CZIXPsQM5NEW","M2EcionbLi",2023-03-16,11620,"02-CBC",1,7.5
"gdgX6uTyUlCA","oxNbrJuyK0",2023-03-17,14640,"02-CBC",3,22.5
"bDrAfGHt5xf0","hC4SDoBKGT",2023-03-17,17737,"01-LB",2,110
"tVCqvybntWDX","m6MFR8MS0k",2023-03-17,17958,"01-LB",1,55
"6ufMEejFkmST","8OJjyFhJl1",2023-03-18,14023,"01-SB",4,60
"cirwSG4QX8wH","YzY4XfHXG6",2023-03-18,11461,"01-SB",4,60
"lONB96NTmOrA","yj8wuJPgfa",2023-03-18,1317,"02-DBC",4,40
"Et77Bsbhxf9z","T71DV6pgzV",2023-03-18,8854,"01-MB",1,30
"DR4ZSJ58gmun","lMuqaqcsbu",2023-03-18,7485,"01-MB",2,60
"ebQKbMTJQr3r","ByVB2PBUpn",2023-03-18,6928,"01-SB",4,60
"dYgjDL3lKjww","qbpy8p70Uo",2023-03-18,5786,"01-SB",1,15
"htwGOkOooNCW","O4r7CjEkLp",2023-03-18,17497,"02-CBC",3,22.5
"s51ZM0X5ADxl","vla1eSKgHc",2023-03-18,18390,"01-SB",3,45
